headline,url,publisher,date,stock
Anthera Pharma Appoints Dr. James Pennington As Interm CMO,https://www.benzinga.com/news/16/03/7264336/anthera-pharma-appoints-dr-james-pennington-as-interm-cmo,Paul Quintaro,2016-03-07 00:00:00,ANTH
Pointer Announces Agreement for Installment of Advanced Solutions for Fleet Management in Brazil for Over $3.2M,https://www.benzinga.com/news/11/10/1962787/pointer-announces-agreement-for-installment-of-advanced-solutions-for-fleet-manag,Eddie Staley,2011-10-04 00:00:00,PNTR
Benzinga's Top Upgrades,https://www.benzinga.com/analyst-ratings/upgrades/14/06/4621257/benzingas-top-upgrades,Monica Gerson,2014-06-10 00:00:00,CL
Hearing ECB Has Confirmed Ceiling for Greek Bank's Emergency Liquidity Assitance Unch,https://www.benzinga.com/news/15/07/5643034/hearing-ecb-has-confirmed-ceiling-for-greek-banks-emergency-liquidity-assitance-u,Paul Quintaro,2015-07-01 00:00:00,NBG
"Stocks To Watch For April 23, 2014",https://www.benzinga.com/news/earnings/14/04/4489793/stocks-to-watch-for-april-23-2014,Monica Gerson,2014-04-23 00:00:00,PG
"Stocks Which Set New 52-Week High Yesterday, July 26th:",https://www.benzinga.com/trading-ideas/technicals/18/07/12091145/stocks-which-set-new-52-week-high-yesterday-july-26th,Benzinga Newsdesk,2018-07-27 10:42:49-04:00,PBSK
Benzinga's Top #PreMarket Losers,https://www.benzinga.com/news/15/04/5461324/benzingas-top-premarket-losers,Monica Gerson,2015-04-30 00:00:00,HAR
JP Morgan On Electric Utilities,https://www.benzinga.com/analyst-ratings/analyst-color/10/10/531864/jp-morgan-on-electric-utilities,Joe Young,2010-10-19 00:00:00,ETR
Mid-Day Market Update: Microsoft Drops On Earnings Miss; NGL Energy Partners Shares Surge,https://www.benzinga.com/news/earnings/16/04/7873488/mid-day-market-update-microsoft-drops-on-earnings-miss-ngl-energy-partne,Lisa Levin,2016-04-22 00:00:00,GLF
"Intevac Names Wendell Blongigan President, CEO",https://www.benzinga.com/news/13/07/3737902/intevac-names-wendell-blongigan-president-ceo,Paul Quintaro,2013-07-09 00:00:00,IVAC
PreMarket Prep Stock Of The Day: Facebook,https://www.benzinga.com/trading-ideas/technicals/20/04/15857876/premarket-prep-stock-of-the-day-facebook,Joel Elconin,2020-04-22 00:00:00,FB
62 Stocks Moving In Tuesday's Mid-Day Session,https://www.benzinga.com/news/20/01/15210466/62-stocks-moving-in-tuesdays-mid-day-session,Lisa Levin,2020-01-29 00:00:00,PENN
"Stocks Which Set New 52-Week Low Yesterday, October 11th",https://www.benzinga.com/trading-ideas/technicals/18/10/12499838/stocks-which-set-new-52-week-low-yesterday-october-11th,Benzinga Newsdesk,2018-10-12 11:30:51-04:00,GBAB
"Barron's Picks And Pans: Amgen, Barnes & Noble, Expedia And More",https://www.benzinga.com/general/education/17/01/8881195/barrons-picks-and-pans-amgen-barnes-noble-expedia-and-more,Nelson Hem,2017-01-09 00:00:00,EXPE
Wunderlich Has Buy On Covanta Holding (CVA),https://www.benzinga.com/analyst-ratings/analyst-color/11/02/846275/wunderlich-has-buy-on-covanta-holding-cva,Jonathan Chen,2011-02-09 00:00:00,CVA
Tyson Foods Sells Part Of Its Chicken Business; Dollar Tree Buys Family Dollar,https://www.benzinga.com/news/earnings/14/07/4734640/tyson-foods-sells-part-of-its-chicken-business-dollar-tree-buys-family-d,Garrett Cook,2014-07-28 00:00:00,DLTR
Option Alert: CY Jan16 9.0 Calls Sweep: 4935 @ ASK $0.65: 4935 traded vs 10k OI: Earnings 1/28 $9.44 Ref,https://www.benzinga.com/markets/options/16/01/6105361/option-alert-cy-jan16-9-0-calls-sweep-4935-ask-0-65-4935-traded-vs-10k,Charles Gross,2016-01-04 00:00:00,CY
"UBS Maintains Buy on BlackRock, Raises Price Target to $525",https://www.benzinga.com/news/19/07/14039122/ubs-maintains-buy-on-blackrock-raises-price-target-to-525,Vick Meyer,2019-07-08 00:00:00,BLK
"JP Morgan Maintains Neutral on NCR, Lowers Price Target to $27",https://www.benzinga.com/news/20/03/15684231/jp-morgan-maintains-neutral-on-ncr-lowers-price-target-to-27,Vick Meyer,2020-03-27 00:00:00,NCR
"Stock Market News for Jan 26, 2011 - Market News",https://www.benzinga.com/11/01/808156/stock-market-news-for-jan-26-2011-market-news,Zacks,2011-01-26 00:00:00,COP
Yesterday's Trading Range Holds,https://www.benzinga.com/trading-ideas/11/03/944376/yesterdays-trading-range-holds,BookingAlpha,2011-03-22 00:00:00,IWM
Shares of several technology companies are trading lower with the overall market following news President Trump will impose a 5% tariff on goods from Mexico.,https://www.benzinga.com/markets/wiim/19/05/13840125/shares-of-several-technology-companies-are-trading-lower-with-the-overall-market-following-news-pres,Benzinga Newsdesk,2019-05-31 00:00:00,KEYS
Barclays Customers Heart ETFs,https://www.benzinga.com/market-update/10/11/633686/barclays-customers-heart-etfs,ETF Professor,2010-11-22 00:00:00,EEM
Benzinga's Top Pre-Market Losers,https://www.benzinga.com/news/13/09/3947833/benzingas-top-pre-market-losers,Monica Gerson,2013-09-27 00:00:00,NKTR
"The Market In 5 Minutes: Despite Jump, The 'Fear Index' Still Trading At 52-Week Lows",https://www.benzinga.com/news/16/08/8409439/the-market-in-5-minutes-despite-jump-the-fear-index-still-trading-at-52-week-lows,Benzinga News Desk,2016-08-31 00:00:00,GIII
"Hawaiian Holdings Reports Q3 EPS $1.92 vs. Est. $1.80, Rev. $671M vs. Est. $669M",https://www.benzinga.com/news/earnings/16/10/8574714/hawaiian-holdings-reports-q3-eps-1-92-vs-est-1-80-rev-671m-vs-est-669m,Paul Quintaro,2016-10-18 00:00:00,HA
"Benzinga's Top Upgrades, Downgrades For December 19, 2017",https://www.benzinga.com/analyst-ratings/upgrades/17/12/10933050/benzingas-top-upgrades-downgrades-for-december-19-2017,Lisa Levin,2017-12-19 00:00:00,CFG
Kamada Announces Collaboration with Massachusetts General Hospital for Proof of Concept Study Evaluating Benefit of Liquid Alpha-1 Antitrypsin on Liver Preservation Prior to Transplantation,https://www.benzinga.com/news/17/02/9071894/kamada-announces-collaboration-with-massachusetts-general-hospital-for-proof-of-c,Charles Gross,2017-02-21 00:00:00,KMDA
"Piper Jaffray Upgrades Illumina, Inc. to Overweight, Raises PT to $61.00",https://www.benzinga.com/news/13/01/3214856/piper-jaffray-upgrades-illumina-inc-to-overweight-raises-pt-to-61-00,Juan Lopez,2013-01-04 00:00:00,ILMN
"Freeport-McMoran Upgraded, Target Lowered at HSBC (FCX)",https://www.benzinga.com/general/10/06/320641/freeport-mcmoran-upgraded-target-lowered-at-hsbc-fcx,Swing Trader,2010-06-08 00:00:00,FCX
"Amphenol Q1 Adj. EPS $0.89 Beats $0.88 Estimate, Sales $1.959B Beat $1.94B Estimate",https://www.benzinga.com/news/earnings/19/04/13585352/amphenol-q1-adj-eps-0-89-beats-0-88-estimate-sales-1-959b-beat-1-94b-estimate,Benzinga Newsdesk,2019-04-24 00:00:00,APH
"Mid-Day Market Update: Safeway Surges On Sale Of Canadian Operations, Elan Declines",https://www.benzinga.com/news/earnings/13/06/3674233/mid-day-market-update-safeway-surges-on-sale-of-canadian-operations-elan,Jake L'Ecuyer,2013-06-13 00:00:00,PPO
"Benzinga’s News Roundup (SNTS, MRVL, NVO, AET, CIEN, NVDA)",https://www.benzinga.com/markets/company-news/73445/benzinga%E2%80%99s-news-roundup-snts-mrvl-nvo-aet-cien-nvda,BenzingaStaff3,2009-12-30 00:00:00,IND
52 Stocks Moving In Wednesday's Mid-Day Session,https://www.benzinga.com/news/20/02/15314133/52-stocks-moving-in-wednesdays-mid-day-session,Lisa Levin,2020-02-12 00:00:00,NMIH
"IBERIA Capital Partners Downgrades Hornbeck Offshore Servs to Sector Perform, Lowers PT to $15.00",https://www.benzinga.com/news/15/10/5952039/iberia-capital-partners-downgrades-hornbeck-offshore-servs-to-sector-perform-lowe,Paul Quintaro,2015-10-30 00:00:00,HOS
Adobe Systems Inc. (ADBE) Likely To Remain Subdued In Trading,https://www.benzinga.com/trading-ideas/technicals/64308/adobe-systems-inc-adbe-likely-to-remain-subdued-in-trading,Mark Moneymaster,2009-12-16 00:00:00,ADBE
Bluebird Bio Shares Under Pressure As Wedbush Warns Of Pediatric Study Delay,https://www.benzinga.com/analyst-ratings/analyst-color/15/06/5584209/bluebird-bio-shares-under-pressure-as-wedbush-warns-of-p,John Seward,2015-06-10 00:00:00,BLUE
"Wunderlich Maintains Hold on Cablevision Systems Corporation, Raises PT to $21.00",https://www.benzinga.com/news/14/11/4982294/wunderlich-maintains-hold-on-cablevision-systems-corporation-raises-pt-to-21-00,Paul Quintaro,2014-11-05 00:00:00,CVC
Santarus Hit by Generic Zegerid - Analyst Blog,https://www.benzinga.com/10/11/615564/santarus-hit-by-generic-zegerid-analyst-blog,Zacks,2010-11-16 00:00:00,DEPO
"Deutsche Bank Maintains Power Integrations at Buy, Lowers PT from $43 to $40",https://www.benzinga.com/analyst-ratings/price-target/12/10/2981691/deutsche-bank-maintains-power-integrations-at-buy-lowers-,Juan Lopez,2012-10-10 00:00:00,POWI
"Deutsche Bank Maintains Hold on Norfolk Southern, Lowers Price Target to $172",https://www.benzinga.com/news/20/04/15776023/deutsche-bank-maintains-hold-on-norfolk-southern-lowers-price-target-to-172,Vick Meyer,2020-04-09 00:00:00,NSC
UPDATE: Credit Suisse Upgrades Office Depot,https://www.benzinga.com/analyst-ratings/analyst-color/14/05/4533734/update-credit-suisse-upgrades-office-depot,Eric Niederer,2014-05-07 00:00:00,ODP
"Earnings Scheduled For April 23, 2019",https://www.benzinga.com/news/earnings/19/04/13575460/earnings-scheduled-for-april-23-2019,Lisa Levin,2019-04-23 00:00:00,NWE
Fluor Selected for Guam Base Area Support Services Contract Valued At ~$495M,https://www.benzinga.com/news/contracts/17/09/10110318/fluor-selected-for-guam-base-area-support-services-contract-valued-at-,Paul Quintaro,2017-09-27 00:00:00,FLR
Wall Street Roundup: Is FedEx A Buy Ahead Of Earnings?,https://www.benzinga.com/analyst-ratings/analyst-color/15/06/5595826/wall-street-roundup-is-fedex-a-buy-ahead-of-earnings,Wayne Duggan,2015-06-15 00:00:00,FDX
"The Week Ahead In Biotech: Conferences, PDUFA Dates, Earnings And IPOs",https://www.benzinga.com/general/biotech/18/07/12083481/the-week-ahead-in-biotech-conferences-pdufa-dates-earnings-and-ipos,Shanthi Rexaline,2018-07-28 00:00:00,QGEN
UBS Has Had Enough: Centene Upgraded To Buy On 'Underappreciated Opportunities',https://www.benzinga.com/analyst-ratings/analyst-color/15/07/5705610/ubs-has-had-enough-centene-upgraded-to-buy-on-underappre,Zoheb Sait,2015-07-27 00:00:00,CNC
38 Stocks Moving In Tuesday's Mid-Day Session,https://www.benzinga.com/news/18/09/12337325/38-stocks-moving-in-tuesdays-mid-day-session,Lisa Levin,2018-09-11 00:00:00,AGRX
Nokia Conference Call is now Beginning,https://www.benzinga.com/news/earnings/13/04/3507450/nokia-conference-call-is-now-beginning,bret.kenwell@benzinga.com,2013-04-18 00:00:00,NOK
"Bank of America Maintains BorgWarner at Buy, Lowers PT from $95 to $90",https://www.benzinga.com/analyst-ratings/price-target/12/07/2779751/bank-of-america-maintains-borgwarner-at-buy-lowers-pt-fro,Juan Lopez,2012-07-26 00:00:00,BWA
"NeuroMetrix Announces Launch of DPNCheck in Mexico, Announces Government Order",https://www.benzinga.com/news/15/12/6077142/neurometrix-announces-launch-of-dpncheck-in-mexico-announces-government-order,Paul Quintaro,2015-12-29 00:00:00,NURO
"Three ETF's To Play Dollar Weakness (EU, FXB, FXA)",https://www.benzinga.com/markets/bonds/11/05/1057119/three-etfs-to-play-dollar-weakness-eu-fxb-fxa,Gary Cassady,2011-05-04 00:00:00,EU
15 Stocks Which Plummeted Three Days On Increasing Volume,https://www.benzinga.com/general/movers-shakers/16/09/8420786/15-stocks-which-plummeted-three-days-on-increasing-volume,Lisa Levin,2016-09-02 00:00:00,CPB
Daiwa Capital Upgrades NetEase to Buy,https://www.benzinga.com/news/16/09/8481211/daiwa-capital-upgrades-netease-to-buy,Paul Quintaro,2016-09-21 00:00:00,NTES
NY Post Reports American Apparel May Reinstate Dov Charney as CEO to Avoid Default,https://www.benzinga.com/news/14/06/4669429/ny-post-reports-american-apparel-may-reinstate-dov-charney-as-ceo-to-avoid-defaul,Charles Gross,2014-06-30 00:00:00,APP
"#PreMarket Primer: Thursday, November 13: Medvedev Says Sanctions Need To Go",https://www.benzinga.com/news/earnings/14/11/5006246/premarket-primer-thursday-november-13-medvedev-says-sanctions-need-to-go,Laura Brodbeck,2014-11-13 00:00:00,M
Delta Announces Order for 100 Boeing 737-900ER Aircraft,https://www.benzinga.com/news/11/08/1882770/delta-announces-order-for-100-boeing-737-900er-aircraft,Eddie Staley,2011-08-25 00:00:00,DAL
"AB Inbev, SABMiller Reach $106 Billion Merger Deal In Principle: What Does It Mean?",https://www.benzinga.com/analyst-ratings/analyst-color/15/10/5908240/ab-inbev-sabmiller-reach-106-billion-merger-deal-in-prin,Wayne Duggan,2015-10-13 00:00:00,MO
"Children's Place Announces Recall of 38K Units of Footed Pajamas Related to Violation of Federal Flammability Standard, No Injuries Reported",https://www.benzinga.com/news/13/09/3920089/childrens-place-announces-recall-of-38k-units-of-footed-pajamas-related-to-violat,Paul Quintaro,2013-09-17 00:00:00,PLCE
How To Find the Best ETFs,https://www.benzinga.com/trading-ideas/12/10/3027417/how-to-find-the-best-etfs,David Trainer,2012-10-25 00:00:00,HDV
Heritage Repurchases TARP Warrant For 450K,https://www.benzinga.com/news/11/08/1864798/heritage-repurchases-tarp-warrant-for-450k,Abe Raymond,2011-08-17 00:00:00,HFWA
The 5 Most Notable Insider Sells Of The Week,https://www.benzinga.com/news/16/03/7350482/the-5-most-notable-insider-sells-of-the-week,TipRanks,2016-03-07 00:00:00,GILD
"Calumet Specialty Products to Sell 5.25M Units, to Use Proceeds for General Corporate Purchases",https://www.benzinga.com/news/13/03/3444409/calumet-specialty-products-to-sell-5-25m-units-to-use-proceeds-for-general-corpor,Paul Quintaro,2013-03-25 00:00:00,CLMT
The Market In 5 Minutes,https://www.benzinga.com/news/17/06/9594224/the-market-in-5-minutes,Benzinga News Desk,2017-06-12 00:00:00,DLR
China Finance Ministry Says to Subsidize Cargo Flights of Chinese and Foreign Airlines from April 1 to June 30,https://www.benzinga.com/news/20/05/16103836/china-finance-ministry-says-to-subsidize-cargo-flights-of-chinese-and-foreign-airlines-from-april-1,Charles Gross,2020-05-26 00:00:00,FXI
Big ETF Could be Headed for Big Breakout,https://www.benzinga.com/analyst-ratings/analyst-color/13/03/3397619/big-etf-could-be-headed-for-big-breakout,ETF Professor,2013-03-07 00:00:00,EFA
Shares of several natural gas companies are trading lower after natural gas futures fell following the most recent weather reports forecasting moderate temperatures in the coming Spring weeks.,https://www.benzinga.com/markets/wiim/19/04/13508787/shares-of-several-natural-gas-companies-are-trading-lower-after-natural-gas-futures-fell-following-t,Benzinga Newsdesk,2019-04-09 00:00:00,ECA
"Pot Stocks, ETFs, Top News And Data From The Cannabis Industry This Week",https://www.benzinga.com/markets/cryptocurrency/18/06/11889509/pot-stocks-etfs-top-news-and-data-from-the-cannabis-industry-t,Javier Hasse,2018-06-15 00:00:00,GWPH
Morgan Keegan Raises PT On HAE To $76,https://www.benzinga.com/analyst-ratings/analyst-color/11/05/1051797/morgan-keegan-raises-pt-on-hae-to-76,BenzingaStaffT,2011-05-03 00:00:00,HAE
"Extreme Networks, Citrix And AngioDynamics Lead Thursday's After-Hours Movers",https://www.benzinga.com/news/15/04/5396526/extreme-networks-citrix-and-angiodynamics-lead-thursdays-after-hours-movers,John Seward,2015-04-09 00:00:00,CRUS
"Cramer Advises His Viewers On Fluor, Bank of America, MGM Resorts And Jack In The Box",https://www.benzinga.com/media/cnbc/17/02/9091744/cramer-advises-his-viewers-on-fluor-bank-of-america-mgm-resorts-and-jack-in,Craig Jones,2017-02-24 00:00:00,JACK
"Hearing CNBC's Jim Cramer, On 'Squawk On The Street,' Called J&J 'Absolutely A Buy'",https://www.benzinga.com/news/18/12/12866202/hearing-cnbcs-jim-cramer-on-squawk-on-the-street-called-j-j-absolutely-a-buy,Benzinga Newsdesk,2018-12-18 00:00:00,JNJ
Mid-Day Market Update: Gogo Shares Slide On Wider Loss; Achillion Pharmaceuticals Shares Jump,https://www.benzinga.com/news/earnings/14/11/4996459/mid-day-market-update-gogo-shares-slide-on-wider-loss-achillion-pharmace,Garrett Cook,2014-11-10 00:00:00,GPRO
Analysts Weigh In On Intel's Security Issues,https://www.benzinga.com/analyst-ratings/analyst-color/18/01/10988490/analysts-weigh-in-on-intels-security-issues,Shanthi Rexaline,2018-01-04 00:00:00,NVDA
"UPDATE: Berenberg Upgrades CyrusOne To Buy, Raises Target From $55 To $69 Given Co's 'outsized exposure to the European colocation market'",https://www.benzinga.com/analyst-ratings/analyst-color/19/05/13684127/update-berenberg-upgrades-cyrusone-to-buy-raises-target-from-55-to-69-given-cos-out,andrewbeghou@benzinga.com,2019-05-07 00:00:00,CONE
"Micron Says It Has Not Yet Been Served With Injunction, Declines Comment Following Report",https://www.benzinga.com/news/18/07/11973812/micron-says-it-has-not-yet-been-served-with-injunction-declines-comment-followin,Benzinga Newsdesk,2018-07-03 00:00:00,MU
FLIR Systems Shares Up 4.1% After Upgrade From Raymond James,https://www.benzinga.com/news/17/07/9758029/flir-systems-shares-up-4-1-after-upgrade-from-raymond-james,Paul Quintaro,2017-07-10 00:00:00,FLIR
ISI Group Downgrades AmerisourceBergen Corporation (Holding Co) to Hold,https://www.benzinga.com/news/14/10/4970655/isi-group-downgrades-amerisourcebergen-corporation-holding-co-to-hold,Paul Quintaro,2014-10-31 00:00:00,ABC
Assured Guaranty Raises Qtr. Dividend from $0.10 to $0.11/Share,https://www.benzinga.com/news/14/02/4283165/assured-guaranty-raises-qtr-dividend-from-0-10-to-0-11share,Paul Quintaro,2014-02-05 00:00:00,AGO
40 Stocks Moving In Friday's Mid-Day Session,https://www.benzinga.com/news/18/02/11251541/40-stocks-moving-in-fridays-mid-day-session,Lisa Levin,2018-02-23 00:00:00,HTBX
Top 4 Small-Cap Stocks In The Investment Brokerage-National Industry With The Highest ROE,https://www.benzinga.com/trading-ideas/11/10/1985658/top-4-small-cap-stocks-in-the-investment-brokerage-national-industry-wit,Monica Gerson,2011-10-14 00:00:00,IBKR
Bankwell Financial Group CFO Ernest Verrico To Retire,https://www.benzinga.com/news/16/06/8111053/bankwell-financial-group-cfo-ernest-verrico-to-retire,Paul Quintaro,2016-06-14 00:00:00,BWFG
"Earnings Scheduled For November 29, 2017",https://www.benzinga.com/news/earnings/17/11/10843654/earnings-scheduled-for-november-29-2017,Lisa Levin,2017-11-29 00:00:00,PNNT
"Barclays Maintains Equal-Weight on LHC Group, Raises Price Target to $120",https://www.benzinga.com/news/19/08/14239437/barclays-maintains-equal-weight-on-lhc-group-raises-price-target-to-120,Vick Meyer,2019-08-09 00:00:00,LHCG
